sw001,t,19.676575290474645,49.979719639188986,211.38
sw002,t,19.676574875424393,49.97978050753324,211.43
2 UT23,t,19.676601990267127,49.97997638400343,211.46
sw003,t,19.676576729169106,49.979865409311856,211.41
2 UT22,t,19.67663601470418,49.97997632258695,211.44
sw004,t,19.676576731635276,49.979865319424086,211.40
2 UT21,t,19.676668371346754,49.97997606230256,211.42
sw005,t,19.67657791734596,49.979888171595334,211.34
2 UT20,t,19.676698920800586,49.979975601561506,211.51
sw006,t,19.67657835054506,49.97990795804002,211.36
2 SV4,p,19.676714677241133,49.979975601472916,211.49
sw007,t,19.676578883679436,49.97992918427949,211.36
2 UT19,t,19.676750667987612,49.97997502295802,211.42
sw008,t,19.676579695601713,49.97995041369949,211.41
2 UT18,t,19.67679894018979,49.97997404502934,211.42
sw009,t,19.676580740632723,49.97996822897395,211.46
2 UT34,t,19.677387391982542,49.979973113041694,209.66
sw010,t,19.676580381860653,49.979986387896474,211.49
1 SV2,p,19.676707514981114,49.98042473967992,211.45
sw011,t,19.676581487369006,49.98000708117019,211.47
1 SV3,p,19.677138448290098,49.98042228167523,211.26
sw012,t,19.676582248681132,49.980025073039435,211.43
1 UT1,t,19.677240569386864,49.980420389063156,211.24
sw013,t,19.67658232288803,49.98004269740599,211.36
1 UT2,t,19.677202198732353,49.980421300256,211.20
sw014,t,19.676582245369882,49.98006076962111,211.40
1 UT3,t,19.677162431659536,49.9804222854278,211.20
sw015,t,19.67658231217806,49.98007866365091,211.48
1 UT4,t,19.677089204807434,49.98042306883808,211.25
sw016,t,19.676583330637794,49.980148270189915,211.49
1 UT5,t,19.677038838765938,49.980424112925284,211.28
sw017,t,19.676581869590414,49.98021676944929,211.46
1 UT6,t,19.67679924687537,49.98042542641772,211.42
sw018,t,19.676582328003278,49.98028645951325,211.42
1 UT7,t,19.676749891116376,49.98042522308077,211.36
sw019,t,19.676582995712725,49.9803180276168,211.30
1 UT8,t,19.676681428354538,49.98042516141933,211.41
sw020,t,19.676583443711515,49.98033727473341,211.34
1 UT9,t,19.67664420984202,49.98042473683231,211.42
sw021,t,19.676583879379553,49.98035697128886,211.34
1 UT10,t,19.676605316122153,49.98042438303775,211.46
sw022,t,19.6765844125175,49.980378197526754,211.34
1 UT11,t,19.67724044724651,49.98041975825904,211.30
sw023,t,19.676584581726768,49.980397441462564,211.38
1 UT12,t,19.677201780546767,49.980421295487304,211.27
sw024,t,19.676584332750583,49.9804166806274,211.40
1 UT13,t,19.677162177520362,49.980421383370604,211.27
sw025,t,19.67658487199946,49.98043260189598,211.38
1 UT14,t,19.67709089234133,49.980422548587704,211.28
sw026,t,19.67658559632349,49.98045194208063,211.37
1 UT15,t,19.677039393881373,49.980424209172114,211.30
sw027,t,19.676586031992535,49.9804716386357,211.39
2 SV3,p,19.67713205081695,49.979974247644115,211.41
sw028,t,19.676586529316825,49.980489087996304,211.38
2 UT11,t,19.677233449345938,49.97997324596037,211.52
sw029,t,19.67658701677653,49.98050689690797,211.35
2 UT12,t,19.677204027372238,49.97997327011966,211.49
sw030,t,19.67658762390232,49.9805254265121,211.40
2 UT13,t,19.67716580632733,49.97997382334173,211.38
sw031,t,19.67659050641091,49.98060332657574,211.42
2 UT14,t,19.677117143065008,49.97997380788833,211.38
sw032,t,19.67659174061689,49.980659987679104,211.37
2 UT15,t,19.67708911749568,49.97997375802723,211.38
sw033,t,19.67659148048712,49.98067455108861,211.37
2 UT16,t,19.677040889672917,49.979973118096325,211.43
sw034,t,19.6765914755547,49.98067473086415,211.35
2 UT17,t,19.676968155647423,49.979971209571,211.45
sw035,t,19.67659147802091,49.98067464097638,211.34
3 SV5,p,19.677127469980682,49.979561661169534,211.53
sw036,t,19.67659304730153,49.980688595845415,211.42
3 SV6,p,19.676695260236386,49.979565183537915,211.52
sw037,t,19.67659304730153,49.980688595845415,211.42
3 UT24,t,19.67722562217092,49.979562061128895,211.47
sw038,t,19.676594658508474,49.980701022622256,211.41
3 UT25,t,19.67718769256249,49.97956216810079,211.48
sw039,t,19.676596565771618,49.98071282336526,211.45
3 UT25.,t,19.677186298635338,49.979562152205155,211.48
sw040,t,19.67660211459604,49.9807240362415,211.46
3 UT26,t,19.67714754253103,49.9795618900753,211.49
sw041,t,19.676611768853682,49.98073808334695,211.46
3 UT27,t,19.677075723238474,49.97956223994477,211.49
sw042,t,19.676626110795834,49.98075407216395,211.44
3 UT28,t,19.67702465127127,49.97956363563594,211.49
sw043,t,19.67662597139971,49.98075407057368,211.44
3 UT29,t,19.67678762943627,49.97956291033522,211.45
sw044,t,19.67664337513485,49.98077027414994,211.38
3 UT30,t,19.67673893206997,49.97956415315564,211.45
sw045,t,19.676658378257745,49.98078249403753,211.41
3 UT31,t,19.676674757180475,49.979565399222324,211.46
sw046,t,19.676658517653962,49.98078249562776,211.41
3 UT32,t,19.6766355434451,49.97956657035554,211.42
sw047,t,19.676676988428227,49.98079538448302,211.40
3 UT33,t,19.67659355665076,49.97956717034323,211.44
sw048,t,19.67667699089429,49.98079529459525,211.40
sw049,t,19.676695652861223,49.980806297394544,211.38
sw050,t,19.676716682108033,49.98081741711135,211.39
sw051,t,19.676734982620516,49.98082634771513,211.40
sw052,t,19.67675276007724,49.98083401352671,211.36
sw053,t,19.67677456770549,49.98084217488715,211.44
sw054,t,19.67680691768644,49.980852344731176,211.43
sw055,t,19.676816207930568,49.98085424901973,211.40
sw056,t,19.676846550817206,49.98086133881773,211.36
sw057,t,19.67687287833793,49.98086739373317,211.40
sw058,t,19.676885230378737,49.98086951277113,211.45
sw059,t,19.676911155657667,49.98086989838794,211.44
sw060,t,19.676931554389785,49.98086842264741,211.37
sw061,t,19.67695000650122,49.980866744869445,211.43
sw062,t,19.676973919728777,49.98086423021495,211.38
sw063,t,19.676994066784086,49.980861762518074,211.40
sw064,t,19.676994059387656,49.98086203218143,211.39
sw065,t,19.67701028854772,49.98086005929323,211.38
sw066,t,19.677032680735124,49.980857077699774,211.45
sw067,t,19.677058517048565,49.9808505387445,211.35
sw068,t,19.677075260539137,49.9808450649927,211.36
sw069,t,19.677094567397422,49.98083764232181,211.39
sw070,t,19.677109948964024,49.98083098412661,211.41
sw071,t,19.677121830826053,49.980824825514354,211.39
sw072,t,19.677139232959217,49.98081567271246,211.40
sw073,t,19.67715652527151,49.98080543966475,211.36
sw074,t,19.67716704274022,49.980798186497935,211.37
sw075,t,19.677180138361933,49.98078844508479,211.36
sw076,t,19.677190186982095,49.98077794959685,211.36
sw077,t,19.677199095777446,49.98076834026932,211.35
sw078,t,19.67720930350594,49.98075712726685,211.38
sw079,t,19.677219707321818,49.98074384843372,211.37
sw080,t,19.677229981595914,49.980730208458844,211.42
sw081,t,19.677236254174215,49.98072011948799,211.42
sw082,t,19.67724490252106,49.98070475256915,211.43
sw083,t,19.677252357923003,49.980687124149085,211.39
sw084,t,19.677257993777545,49.980669744728296,211.40
sw085,t,19.67726128097599,49.98065665448946,211.43
sw086,t,19.67726180737024,49.98064254369474,211.39
sw087,t,19.677262079469664,49.98057160314802,211.33
sw088,t,19.677261228153494,49.98051620524231,211.28
sw089,t,19.677261549702916,49.98049939463427,211.32
sw090,t,19.677261076783775,49.98048104639661,211.35
sw091,t,19.67726069889121,49.98046431772878,211.42
sw092,t,19.677260335788457,49.98044704973413,211.34
sw093,t,19.67726061704394,49.980446963025315,211.35
sw094,t,19.677259811106126,49.98043058914012,211.35
sw095,t,19.67725927656428,49.98041448809727,211.33
sw096,t,19.677258813505972,49.98039578030815,211.34
sw097,t,19.677258183938484,49.98037805969529,211.32
sw098,t,19.67725747166991,49.98035827007343,211.30
sw099,t,19.67725667066394,49.98034171641239,211.30
sw100,t,19.677255404388244,49.98031670535036,211.35
sw101,t,19.677254424398654,49.98024566060654,211.37
sw102,t,19.677253147259776,49.98018036709186,211.42
sw103,t,19.67725171840367,49.98011552142601,211.44
sw104,t,19.677251601193724,49.980114710846266,211.42
sw105,t,19.67725153448898,49.9800612101173,211.41
sw106,t,19.67725153448898,49.9800612101173,211.42
sw107,t,19.677251743755722,49.98004340915263,211.36
sw108,t,19.677251743251873,49.98002308815032,211.36
sw109,t,19.67725192293905,49.980006365839216,211.41
sw110,t,19.67725211002076,49.979989373864655,211.46
sw111,t,19.677251970122423,49.979969051272676,211.44
sw112,t,19.67725203752918,49.97995133860602,211.52
sw113,t,19.677251958147234,49.97993389401327,211.48
sw114,t,19.67725171472236,49.97991734670905,211.48
sw115,t,19.677251239343466,49.97989908835743,211.48
sw116,t,19.677250945261928,49.97987930350249,211.49
sw117,t,19.677250261472356,49.97986356041992,211.50
sw118,t,19.677248623958203,49.97979106951832,211.47
sw119,t,19.677247559915255,49.9797129204522,211.47
sw120,t,19.677246952540056,49.97969439084704,211.45
sw121,t,19.67724657465327,49.979677662177046,211.50
sw122,t,19.67724621895072,49.979660124516684,211.50
sw123,t,19.677246221415622,49.97966003462887,211.49
sw124,t,19.677245494367465,49.97964078433156,211.44
sw125,t,19.677244896853033,49.97962189517491,211.49
sw126,t,19.677244595378887,49.97960237998251,211.47
sw127,t,19.677243566003686,49.97957890018927,211.44
sw128,t,19.677243295467242,49.979563341650035,211.47
sw129,t,19.677243003853235,49.97954346690619,211.47
sw130,t,19.67724291954258,49.97952620208788,211.44
sw131,t,19.677243118946784,49.979508760672886,211.46
sw132,t,19.677243046960363,49.97949104641541,211.42
sw133,t,19.67724335481924,49.97946964993645,211.45
sw134,t,19.67724237237555,49.97939869507046,211.47
sw135,t,19.677240513036143,49.97933429406683,211.47
sw136,t,19.677238619094062,49.97931691869667,211.49
sw137,t,19.677235395320732,49.97929719034819,211.49
sw138,t,19.677231124324685,49.979280057619775,211.50
sw139,t,19.677225723407314,49.97926345150199,211.51
sw140,t,19.677220123943844,49.97924900110206,211.53
sw141,t,19.677208189984654,49.97922656586611,211.52
sw142,t,19.67720056756322,49.97921469995849,211.52
sw143,t,19.677188057688472,49.97919801277219,211.53
sw144,t,19.67717586000259,49.97918519552943,211.51
sw145,t,19.677159928330497,49.979171256712796,211.51
sw146,t,19.677143511936684,49.979159740096236,211.51
sw147,t,19.67712580651594,49.97914946760018,211.51
sw148,t,19.67710505421094,49.97913844102661,211.51
sw149,t,19.677083269476682,49.97912947074139,211.51
sw150,t,19.677059381553082,49.979120926045624,211.49
sw151,t,19.677032698414138,49.979112619213666,211.53
sw152,t,19.677008032196333,49.979107032856554,211.50
sw153,t,19.67698094702409,49.97910321722387,211.51
sw154,t,19.676954536624535,49.97910021852437,211.51
sw155,t,19.67692281209864,49.97909778861857,211.55
sw156,t,19.676893303044647,49.97909592346949,211.52
sw157,t,19.676864735214632,49.9790953278718,211.62
sw158,t,19.67683861972062,49.979096828306155,211.52
sw159,t,19.67683861972062,49.979096828306155,211.53
sw160,t,19.676810943797918,49.97909930001041,211.57
sw161,t,19.676788134241658,49.97910227679833,211.55
sw162,t,19.676758149147226,49.979107599459134,211.57
sw163,t,19.676731039483467,49.97911484314814,211.55
sw164,t,19.67670399522717,49.97912478505491,211.52
sw165,t,19.676679704266085,49.97913601718775,211.56
sw166,t,19.67665926200449,49.97914927137233,211.51
sw167,t,19.676643043399185,49.97916104516692,211.52
sw168,t,19.676626136521044,49.97917757665153,211.51
sw169,t,19.67661153517168,49.97919647225046,211.51
sw170,t,19.676601436267568,49.979213890643244,211.52
sw171,t,19.676594174512125,49.97922954308456,211.52
sw172,t,19.676586980626976,49.97924780386164,211.51
sw173,t,19.676581828291546,49.979267886248365,211.49
sw174,t,19.67657812165891,49.979286096893986,211.49
sw175,t,19.67657495286214,49.979305033002916,211.50
sw176,t,19.67657205791446,49.97932415206788,211.52
sw177,t,19.676570696276855,49.97934328862599,211.53
sw178,t,19.67656943457197,49.979363864978986,211.51
sw179,t,19.676570777592566,49.97944705253422,211.46
sw180,t,19.6765707112284,49.97946980050654,211.50
sw181,t,19.67656894973822,49.97947301738337,211.54
sw182,t,19.67656484077183,49.97947539823482,211.61
sw183,t,19.676548497331147,49.979476470596516,211.48
sw184,t,19.67652825336789,49.9794774085383,211.11
sw185,t,19.676501010186936,49.979479345610905,211.04
sw186,t,19.676490473086506,49.97947715732196,211.07
sw187,t,19.67650379803568,49.9794793774186,210.98
sw188,t,19.676529353710038,49.97947796058787,211.14
sw189,t,19.6765656204049,49.97947747519585,211.62
sw190,t,19.676567960482522,49.97947858088455,211.58
sw191,t,19.676570109378787,49.97948157262651,211.56
sw192,t,19.676572079535568,49.97949616148372,211.50
sw193,t,19.67657232519408,49.97951261890085,211.44
sw194,t,19.676573521939325,49.97952998632794,211.45
sw195,t,19.67657440537404,49.979548609003444,211.46
sw196,t,19.676574410528694,49.97956875022949,211.47
sw197,t,19.676574904202162,49.979591414674786,211.54
sw198,t,19.676575611253096,49.97961138407661,211.50
sw199,t,19.67657590752424,49.97963107904412,211.42
sw200,t,19.67657578315052,49.979650859128455,211.44
sw201,t,19.676575940250682,49.97969087350676,211.43
peszel01,u,19.6765000418387,49.97947906481483,211.043
peszel02,u,19.676487543379185,49.97947721381133,211.076
peszel11,u,19.676486467700542,49.979475762883496,211.124
peszel12,u,19.676482517852794,49.9794774262201,211.098
peszel13,u,19.676487091953412,49.97948350277566,211.127
peszel14,u,19.6764877247919,49.97948584781015,211.114
stud01,u,19.676490821021428,49.9794848041455,211.728
stud02,u,19.676481046285648,49.97948532203171,211.716
stud03,u,19.67647966953376,49.97947451641229,211.739
stud04,u,19.676489441801067,49.97947408841398,211.779
swiatlo001,t,19.67650759990722,49.979483107348564,210.929
swiatlo002,t,19.67653219098562,49.97948635513997,210.888
swiatlo003,t,19.6765497001795,49.97948853305397,211.425
swiatlo004,t,19.67656177306856,49.979490648943255,211.941
swiatlo005,t,19.676595356790482,49.979491391755104,212.055
swiatlo006,t,19.67659937204532,49.97949242663865,211.987
swiatlo007,t,19.67660075986339,49.979497747511296,212.011
swiatlo008,t,19.67660367747657,49.97951846145994,212.006
swiatlo009,t,19.676605327289398,49.97956505673115,211.938
swiatlo010,t,19.676606647822958,49.97961857177156,211.981
swiatlo011,t,19.67660678474973,49.97961866324961,211.890
swiatlo012,t,19.676608803424266,49.979667061046605,211.989
swiatlo013,t,19.676610941766345,49.979716179535785,211.953
swiatlo014,t,19.676613038188297,49.97976682611693,211.990
swiatlo015,t,19.67661506063092,49.97982016933126,211.942
swiatlo016,t,19.6766159753265,49.97987323015969,211.962
swiatlo017,t,19.676617117022424,49.97992818181168,212.002
swiatlo018,t,19.676617951275126,49.979958762741695,211.977
swiatlo019,t,19.676618519427137,49.98001937255252,211.954
swiatlo020,t,19.67661824123129,49.9800701718723,211.933
swiatlo021,t,19.676617833503958,49.98012061005025,211.972
swiatlo022,t,19.676617450435923,49.98017014934995,211.953
swiatlo023,t,19.676617728639084,49.98022608022324,211.925
swiatlo024,t,19.67661859518845,49.98027581361,211.963
swiatlo025,t,19.676619750392888,49.98032519062573,211.920
swiatlo026,t,19.676620148144657,49.98037168169058,211.932
swiatlo027,t,19.676620165994564,49.980421854973436,211.940
swiatlo028,t,19.676620477430944,49.98047149210973,211.949
swiatlo029,t,19.676619766242105,49.980522825981495,211.924
swiatlo030,t,19.67662047237675,49.98056824157204,211.973
swiatlo031,t,19.67662031818429,49.98056877930843,211.957
swiatlo032,t,19.676621871849722,49.980618880194775,211.954
swiatlo033,t,19.676624419726032,49.98066323780478,212.006
swiatlo034,t,19.676631138210702,49.98069280686879,211.964
swiatlo035,t,19.676639761271225,49.98071394556457,211.989
swiatlo036,t,19.67663962680746,49.98071376419878,211.961
swiatlo037,t,19.67666045144071,49.98074250510972,212.010
swiatlo038,t,19.676685028633404,49.980766613197844,211.967
swiatlo039,t,19.676713714923196,49.980788340425654,211.957
swiatlo040,t,19.6767497040965,49.98080817280177,211.988
swiatlo041,t,19.676780165455277,49.9808211085026,211.957
swiatlo042,t,19.676823595624366,49.980834012293485,211.951
swiatlo043,t,19.676860034954828,49.98084252036575,211.918
swiatlo044,t,19.676908646168517,49.98084954877094,212.003
swiatlo045,t,19.676954375591144,49.980849800594974,211.892
swiatlo046,t,19.676994490845562,49.98084630181912,211.906
swiatlo047,t,19.677039359029934,49.98083728244911,211.943
swiatlo048,t,19.67707818743966,49.980824777377975,211.966
swiatlo049,t,19.677109741226076,49.980808053202225,211.968
swiatlo050,t,19.677142861516703,49.98078505276876,211.933
swiatlo051,t,19.677166064925736,49.98076265856547,211.936
swiatlo052,t,19.677188679796984,49.98073630134642,211.949
swiatlo053,t,19.677205083448595,49.98070762539736,211.931
swiatlo054,t,19.677217897296458,49.980677649688246,211.910
swiatlo055,t,19.677224570315456,49.980647873701066,211.921
swiatlo056,t,19.677225285551096,49.980586199545755,211.942
swiatlo057,t,19.677226050083622,49.98052272763382,211.940
swiatlo058,t,19.677225214708887,49.98046166520685,211.917
swiatlo059,t,19.67722574863613,49.98040151755264,211.925
swiatlo060,t,19.677225313080843,49.980346214301846,211.899
swiatlo061,t,19.677223558882012,49.98029323382756,211.916
swiatlo062,t,19.677223256437458,49.980233076634434,211.910
swiatlo063,t,19.6772217451667,49.980176322460956,211.881
swiatlo064,t,19.677220624966335,49.98012056182139,211.909
swiatlo065,t,19.677219928989718,49.98005950097988,211.926
swiatlo066,t,19.67721883455128,49.9799977162667,211.904
swiatlo067,t,19.677218612341704,49.979939717967525,211.856
swiatlo068,t,19.677216605128724,49.979880710237964,211.848
swiatlo069,t,19.67721464364374,49.97982511983407,211.887
swiatlo070,t,19.67721342645284,49.97978815051203,211.826
swiatlo071,t,19.677213421522897,49.97978833028765,211.877
swiatlo072,t,19.677212496309927,49.97973562900913,211.924
swiatlo073,t,19.677212637188173,49.97969489870431,211.931
swiatlo074,t,19.677212210878857,49.979664682094054,212.022
swiatlo100,t,19.677212493859138,49.97963402399227,211.938
swiatlo101,t,19.677211823892634,49.97957709957476,211.935
swiatlo102,t,19.677210437243804,49.97952088631153,211.954
swiatlo103,t,19.677209346636463,49.97946404701216,211.954
swiatlo104,t,19.67720882099432,49.97940694440694,211.969
swiatlo105,t,19.67720663743655,49.97934928339988,211.963
swiatlo106,t,19.677205398317305,49.97932328356757,211.937
swiatlo107,t,19.677201637819252,49.979297704562526,211.992
swiatlo108,t,19.67719168738809,49.97927412303695,212.025
swiatlo109,t,19.67717682374304,49.97925174430514,212.001
swiatlo110,t,19.677154995454128,49.97922910631629,211.967
swiatlo111,t,19.67712978234391,49.979207868377515,212.010
swiatlo112,t,19.67710543160164,49.9791907764004,211.996
swiatlo113,t,19.677075654465444,49.979173262869274,211.978
swiatlo114,t,19.677046749552044,49.979159535746845,212.017
swiatlo115,t,19.67701781014124,49.979147067046675,212.010
swiatlo116,t,19.676984788947426,49.97913599044032,211.991
swiatlo117,t,19.67695102396907,49.979126613743865,212.027
swiatlo118,t,19.676923983168802,49.97912118011727,211.981
swiatlo119,t,19.676900945277644,49.97911723079644,212.009
swiatlo120,t,19.67690066402933,49.97911731750446,211.998
swiatlo121,t,19.676871451006033,49.97911482631486,211.992
swiatlo122,t,19.67684721169544,49.9791140103372,211.937
swiatlo123,t,19.676824309590025,49.9791152776739,211.976
swiatlo124,t,19.676806562499845,49.979116693724386,211.969
swiatlo125,t,19.6767853960435,49.97912076824545,212.013
swiatlo126,t,19.676785535434924,49.97912076983549,212.020
swiatlo127,t,19.6767636276344,49.979126454382836,212.005
swiatlo128,t,19.676739440249673,49.97913391124058,211.966
swiatlo129,t,19.67673944271547,49.979133821352775,211.936
swiatlo130,t,19.676717428872614,49.979143371066755,211.986
swiatlo131,t,19.676697197520088,49.979154020101966,212.002
swiatlo132,t,19.676685256838752,49.979162335982544,211.984
swiatlo133,t,19.67667267227966,49.97917379157412,211.942
swiatlo134,t,19.676665216779377,49.97918125946,211.966
swiatlo135,t,19.67665441964195,49.97919363459983,212.002
swiatlo136,t,19.676646166072437,49.97920477993315,211.977
swiatlo137,t,19.67663862425344,49.979215393890115,211.970
swiatlo138,t,19.676633061041116,49.97922504134389,211.985
swiatlo139,t,19.676625796828123,49.97924078367502,211.966
swiatlo140,t,19.676620058522005,49.979256813161626,211.963
swiatlo141,t,19.676615957095997,49.979269084853144,211.970
swiatlo142,t,19.67661220232804,49.979283968061274,211.974
swiatlo143,t,19.676609612014154,49.979297066235354,211.960
swiatlo144,t,19.676607554606008,49.9793110696483,211.938
swiatlo145,t,19.676606063455207,49.97932984506555,211.951
swiatlo146,t,19.676604844981274,49.97935392863332,211.914
swiatlo147,t,19.676604526858345,49.97936552415871,211.960
swiatlo148,t,19.67660393382719,49.97939222242363,211.996
swiatlo149,t,19.676602235521262,49.979418548415126,211.983
swiatlo150,t,19.676601785637793,49.979450193688876,211.956
swiatlo151,t,19.676601726686467,49.97947267199795,211.993
swiatlo152,t,19.676601547953908,49.97948426911336,212.087
swiatlo153,t,19.67660116559336,49.97948804122007,212.134
swiatlo154,t,19.676596369529268,49.979490054570135,212.172
swiatlo155,t,19.676584809818515,49.97948956302583,212.107
swiatlo156,t,19.676564438788642,49.979490049944644,211.992
swiatlo157,t,19.676557750416197,49.979489883721776,211.749
swiatlo158,t,19.676547870814137,49.97948914159422,211.346
swiatlo159,t,19.676533557781863,49.97948735980913,210.898
swiatlo160,t,19.676534675387767,49.9794872826441,210.889
swiatlo161,t,19.676519670326762,49.97948531313,210.851
swiatlo162,t,19.676509703125234,49.97948268176529,210.905
swiatlo163,t,19.67650199333281,49.979479087080236,211.003
warstwa01,u,19.676652076516188,49.980737733941524,212.842
warstwa02,u,19.676751913548543,49.98081404253922,212.953
warstwa03,u,19.67690616547571,49.98085356669231,212.854
warstwa04,u,19.677050192502538,49.98083884465532,212.740
warstwa05,u,19.677154872898733,49.98077925529374,212.472
